<a href="http://www.actgate.com/pipe.html" target="_blank" ><img src="http://quickmap.lroc.asu.edu/img/pipe_logo_40.jpg" /></a>

<br /><br />

position,GLD100,lon,lat
    111.60645,  -1744.00000,     24.23067,    -18.07239
    112.17879,  -1754.00000,     24.25053,    -18.07236
    112.75113,  -1762.00000,     24.27038,    -18.07234
    113.32347,  -1763.00000,     24.29024,    -18.07231
    113.89581,  -1767.00000,     24.31009,    -18.07227
    114.46815,  -1769.00000,     24.32994,    -18.07224
    115.04049,  -1758.00000,     24.34980,    -18.07220
    115.61283,  -1742.00000,     24.36965,    -18.07217
    116.18517,  -1718.00000,     24.38951,    -18.07213
    116.75751,  -1659.00000,     24.40936,    -18.07209
    117.32986,  -1659.00000,     24.42921,    -18.07204
    117.90220,  -1673.00000,     24.44907,    -18.07200
    118.47454,  -1699.00000,     24.46892,    -18.07195
    119.04688,  -1713.00000,     24.48878,    -18.07190
    119.61922,  -1709.00000,     24.50863,    -18.07185
    120.19156,  -1687.00000,     24.52848,    -18.07179
    120.76390,  -1707.00000,     24.54834,    -18.07174
    121.33624,  -1741.00000,     24.56819,    -18.07168
    121.90858,  -1781.00000,     24.58805,    -18.07162
    122.48092,  -1781.00000,     24.60790,    -18.07156
    123.05326,  -1775.00000,     24.62775,    -18.07149
    123.62560,  -1786.00000,     24.64761,    -18.07142
    124.19794,  -1801.00000,     24.66746,    -18.07136
    124.77029,  -1799.00000,     24.68732,    -18.07129
    125.34263,  -1797.00000,     24.70717,    -18.07121
    125.91497,  -1789.00000,     24.72702,    -18.07114
    126.48731,  -1769.00000,     24.74688,    -18.07106
    127.05965,  -1730.00000,     24.76673,    -18.07098
    127.63199,  -1693.00000,     24.78658,    -18.07090
    128.20433,  -1661.00000,     24.80644,    -18.07082
    128.77667,  -1672.00000,     24.82629,    -18.07074
    129.34901,  -1717.00000,     24.84615,    -18.07065
    129.92135,  -1746.00000,     24.86600,    -18.07056
    130.49369,  -1747.00000,     24.88585,    -18.07047
    131.06603,  -1687.00000,     24.90571,    -18.07038
    131.63837,  -1568.00000,     24.92556,    -18.07028
    132.21072,  -1440.00000,     24.94541,    -18.07019
    132.78306,  -1298.00000,     24.96527,    -18.07009
    133.35540,   -999.00000,     24.98512,    -18.06999
    133.92774,   -875.00000,     25.00497,    -18.06989
    134.50008,   -769.00000,     25.02483,    -18.06978
    135.07242,   -536.00000,     25.04468,    -18.06967
    135.64476,   -390.00000,     25.06453,    -18.06957
    136.21710,   -250.00000,     25.08439,    -18.06945
    136.78944,   -134.00000,     25.10424,    -18.06934
    137.36178,    115.00000,     25.12409,    -18.06923
    137.93412,    230.00000,     25.14395,    -18.06911
    138.50646,    314.00000,     25.16380,    -18.06899
    139.07880,    501.00000,     25.18365,    -18.06887
    139.65115,    625.00000,     25.20351,    -18.06875
    140.22349,    760.00000,     25.22336,    -18.06862
    140.79583,    915.00000,     25.24321,    -18.06850
    141.36817,   1143.00000,     25.26307,    -18.06837
    141.94051,   1138.00000,     25.28292,    -18.06824
    142.51285,   1108.00000,     25.30277,    -18.06810
    143.08519,   1144.00000,     25.32263,    -18.06797
    143.65753,   1355.00000,     25.34248,    -18.06783
    144.22987,   1386.00000,     25.36233,    -18.06769
    144.80221,   1375.00000,     25.38219,    -18.06755
    145.37455,   1371.00000,     25.40204,    -18.06741
    145.94689,   1357.00000,     25.42189,    -18.06726
    146.51923,   1329.00000,     25.44174,    -18.06711
    147.09158,   1279.00000,     25.46160,    -18.06696
    147.66392,   1224.00000,     25.48145,    -18.06681
    148.23626,   1106.00000,     25.50130,    -18.06666
    148.80860,   1053.00000,     25.52116,    -18.06650
    149.38094,    970.00000,     25.54101,    -18.06635
    149.95328,    777.00000,     25.56086,    -18.06619
    150.52562,    710.00000,     25.58071,    -18.06603
    151.09796,    652.00000,     25.60057,    -18.06586
    151.67030,    590.00000,     25.62042,    -18.06570
    152.24264,    552.00000,     25.64027,    -18.06553
    152.81498,    524.00000,     25.66012,    -18.06536
    153.38732,    513.00000,     25.67998,    -18.06519
    153.95966,    534.00000,     25.69983,    -18.06501
    154.53201,    558.00000,     25.71968,    -18.06484
    155.10435,    585.00000,     25.73953,    -18.06466
    155.67669,    622.00000,     25.75939,    -18.06448
    156.24903,    654.00000,     25.77924,    -18.06430
    156.82137,    652.00000,     25.79909,    -18.06411
    157.39371,    634.00000,     25.81894,    -18.06393
    157.96605,    566.00000,     25.83879,    -18.06374
    158.53839,    523.00000,     25.85865,    -18.06355
    159.11073,    499.00000,     25.87850,    -18.06336
    159.68307,    488.00000,     25.89835,    -18.06316
    160.25541,    493.00000,     25.91820,    -18.06297
    160.82775,    506.00000,     25.93805,    -18.06277
    161.40009,    529.00000,     25.95791,    -18.06257
    161.97243,    567.00000,     25.97776,    -18.06237
    162.54478,    552.00000,     25.99761,    -18.06216
    163.11712,    544.00000,     26.01746,    -18.06196
    163.68946,    549.00000,     26.03731,    -18.06175
    164.26180,    539.00000,     26.05716,    -18.06154
    164.83414,    506.00000,     26.07702,    -18.06133
    165.40648,    483.00000,     26.09687,    -18.06111
    165.97882,    540.00000,     26.11672,    -18.06090
    166.55116,    535.00000,     26.13657,    -18.06068
    167.12350,    509.00000,     26.15642,    -18.06046
    167.69584,    473.00000,     26.17627,    -18.06024
    168.26818,    452.00000,     26.19612,    -18.06001
    168.84052,    441.00000,     26.21598,    -18.05978
    169.41286,    452.00000,     26.23583,    -18.05956
    169.98521,    530.00000,     26.25568,    -18.05933
    170.55755,    643.00000,     26.27553,    -18.05909
    171.12989,    678.00000,     26.29538,    -18.05886
    171.70223,    716.00000,     26.31523,    -18.05862
    172.27457,    766.00000,     26.33508,    -18.05838
    172.84691,    821.00000,     26.35493,    -18.05814
    173.41925,    869.00000,     26.37478,    -18.05790
    173.99159,    886.00000,     26.39464,    -18.05766
    174.56393,    774.00000,     26.41449,    -18.05741
    175.13627,    728.00000,     26.43434,    -18.05716
    175.70861,    683.00000,     26.45419,    -18.05691
    176.28095,    655.00000,     26.47404,    -18.05666
    176.85329,    587.00000,     26.49389,    -18.05640
    177.42564,    625.00000,     26.51374,    -18.05614
    177.81460,    625.00000,     26.52723,    -18.05597
